Quote,Date,Open,High,Low,Close,Adj Close,Volume
META,2024-01-02,351.320007,353.160004,340.01001,346.290009,346.290009,19042200
META,2024-01-03,344.980011,347.950012,343.179993,344.470001,344.470001,15451100
META,2024-01-04,344.5,348.149994,343.399994,347.119995,347.119995,12099900
META,2024-01-05,346.98999,353.5,346.26001,351.950012,351.950012,13920700
META,2024-01-08,354.700012,358.980011,352.049988,358.660004,358.660004,13890200
META,2024-01-09,356.399994,360.640015,355.359985,357.429993,357.429993,13463900
META,2024-01-10,360.170013,372.940002,359.079987,370.470001,370.470001,22117200
META,2024-01-11,372.130005,372.779999,362.929993,369.670013,369.670013,17205400
META,2024-01-12,370.160004,377.059998,369.540009,374.48999,374.48999,19295700
META,2024-01-16,373.649994,375.609985,367.230011,367.459991,367.459991,15306900
META,2024-01-17,366.299988,368.540009,358.609985,368.369995,368.369995,12724800
META,2024-01-18,371.48999,376.850006,370.950012,376.130005,376.130005,16354300
META,2024-01-19,379.0,384.359985,377.970001,383.450012,383.450012,21470100
META,2024-01-22,387.950012,390.350006,381.160004,381.779999,381.779999,17680500
META,2024-01-23,384.619995,388.380005,382.079987,385.200012,385.200012,15506100
META,2024-01-24,390.0,396.149994,387.809998,390.700012,390.700012,15698500
META,2024-01-25,390.170013,395.48999,385.660004,393.179993,393.179993,15091100
META,2024-01-26,394.350006,396.765991,391.59079,394.140015,394.140015,13015391
GOOG,2023-01-26,98.279999,99.209999,96.82,99.160004,99.160004,24542100
GOOG,2023-01-27,99.050003,101.580002,98.970001,100.709999,100.709999,29020400
GOOG,2023-01-30,98.745003,99.408997,97.519997,97.949997,97.949997,24365100
GOOG,2023-01-31,97.860001,99.910004,97.790001,99.870003,99.870003,22306800
GOOG,2023-02-01,99.739998,102.190002,98.419998,101.43,101.43,26392600
GOOG,2023-02-02,106.790001,108.82,106.540001,108.800003,108.800003,46622600
GOOG,2023-02-03,103.510002,108.019997,103.300003,105.220001,105.220001,36823400
GOOG,2023-02-06,102.684998,104.699997,102.209999,103.470001,103.470001,25573000
GOOG,2023-02-07,103.629997,108.669998,103.547997,108.040001,108.040001,33738800
GOOG,2023-02-08,102.690002,103.580002,98.455002,100.0,100.0,73546000
GOOG,2023-02-09,100.540001,100.610001,93.860001,95.459999,95.459999,97798600
GOOG,2023-02-10,95.739998,97.019997,94.529999,94.860001,94.860001,49325300
GOOG,2023-02-13,95.010002,95.349998,94.050003,95.0,95.0,43116600
GOOG,2023-02-14,94.660004,95.175003,92.650002,94.949997,94.949997,42513100
GOOG,2023-02-15,94.739998,97.339996,94.360001,97.099998,97.099998,36964500
GOOG,2023-02-16,95.540001,97.879997,94.970001,95.779999,95.779999,35642100
GOOG,2023-02-17,95.07,95.75,93.449997,94.589996,94.589996,31095100
GOOG,2023-02-21,93.239998,93.415001,92.0,92.050003,92.050003,28367200
GOOG,2023-02-22,91.933998,92.360001,90.870003,91.800003,91.800003,29891100
GOOG,2023-02-23,92.129997,92.129997,90.010002,91.07,91.07,32423700
GOOG,2023-02-24,89.629997,90.129997,88.860001,89.349998,89.349998,31295600
GOOG,2023-02-27,90.089996,90.449997,89.610001,90.099998,90.099998,22724300
GOOG,2023-02-28,89.540001,91.449997,89.519997,90.300003,90.300003,30546900
GOOG,2023-03-01,90.160004,91.199997,89.849998,90.510002,90.510002,26323900
GOOG,2023-03-02,89.860001,92.480003,89.769997,92.309998,92.309998,23328600
GOOG,2023-03-03,92.739998,94.110001,92.660004,94.019997,94.019997,30242500
GOOG,2023-03-06,94.360001,96.300003,94.300003,95.580002,95.580002,28288200
GOOG,2023-03-07,95.419998,96.089996,93.844002,94.169998,94.169998,24101500
GOOG,2023-03-08,94.404999,96.239998,94.404999,94.650002,94.650002,25395200
GOOG,2023-03-09,94.489998,95.919998,92.355003,92.660004,92.660004,24438900
GOOG,2023-03-10,92.5,93.18,90.800003,91.010002,91.010002,32850100
GOOG,2023-03-13,90.565002,93.080002,89.940002,91.660004,91.660004,31508600
GOOG,2023-03-14,93.07,94.830002,92.779999,94.25,94.25,32303900
GOOG,2023-03-15,93.540001,97.25,93.040001,96.550003,96.550003,38367300
GOOG,2023-03-16,96.57,101.970001,95.870003,101.07,101.07,54499500
GOOG,2023-03-17,100.839996,103.489998,100.75,102.459999,102.459999,76140300
GOOG,2023-03-20,101.059998,102.580002,100.790001,101.93,101.93,26033900
GOOG,2023-03-21,101.980003,105.959999,101.860001,105.839996,105.839996,33122800
GOOG,2023-03-22,105.139999,107.510002,104.209999,104.220001,104.220001,32336900
GOOG,2023-03-23,105.889999,107.100998,105.410004,106.260002,106.260002,31385800
GOOG,2023-03-24,105.739998,106.160004,104.739998,106.059998,106.059998,25236200
GOOG,2023-03-27,105.32,105.400002,102.629997,103.059998,103.059998,25393400
GOOG,2023-03-28,103.0,103.0,100.279999,101.360001,101.360001,24913500
GOOG,2023-03-29,102.720001,102.82,101.029999,101.900002,101.900002,26148300
GOOG,2023-03-30,101.440002,101.610001,100.290001,101.32,101.32,25009800
GOOG,2023-03-31,101.709999,104.190002,101.440002,104.0,104.0,28108000
GOOG,2023-04-03,102.669998,104.949997,102.379997,104.910004,104.910004,20719900
GOOG,2023-04-04,104.839996,106.099998,104.599998,105.120003,105.120003,20377200
GOOG,2023-04-05,106.120003,106.540001,104.101997,104.949997,104.949997,21864200
GOOG,2023-04-06,105.769997,109.629997,104.815002,108.900002,108.900002,34684200
GOOG,2023-04-10,107.389999,107.970001,105.599998,106.949997,106.949997,19741500
GOOG,2023-04-11,106.919998,107.220001,105.279999,106.120003,106.120003,18721300
GOOG,2023-04-12,107.389999,107.586998,104.970001,105.220001,105.220001,22761600
GOOG,2023-04-13,106.470001,108.264999,106.440002,108.190002,108.190002,21650700
GOOG,2023-04-14,107.690002,109.580002,107.589996,109.459999,109.459999,20758700
GOOG,2023-04-17,105.43,106.709999,105.32,106.419998,106.419998,29043400
GOOG,2023-04-18,107.0,107.050003,104.779999,105.120003,105.120003,17641400
GOOG,2023-04-19,104.214996,105.724998,103.800003,105.019997,105.019997,16732000
GOOG,2023-04-20,104.650002,106.888,104.639999,105.900002,105.900002,22515300
GOOG,2023-04-21,106.089996,106.639999,105.485001,105.910004,105.910004,22379000
GOOG,2023-04-24,106.050003,107.32,105.360001,106.779999,106.779999,21410900
GOOG,2023-04-25,106.610001,107.440002,104.559998,104.610001,104.610001,31408100
GOOG,2023-04-26,105.559998,107.019997,103.269997,104.449997,104.449997,37068200
GOOG,2023-04-27,105.230003,109.150002,104.419998,108.370003,108.370003,38235200
GOOG,2023-04-28,107.800003,108.290001,106.040001,108.220001,108.220001,23957900
GOOG,2023-05-01,107.720001,108.68,107.5,107.709999,107.709999,20926300
GOOG,2023-05-02,107.660004,107.730003,104.5,105.980003,105.980003,20343100
GOOG,2023-05-03,106.220001,108.129997,105.620003,106.120003,106.120003,17116300
GOOG,2023-05-04,106.160004,106.300003,104.699997,105.209999,105.209999,19780600
GOOG,2023-05-05,105.32,106.440002,104.738998,106.214996,106.214996,20705300
GOOG,2023-05-08,105.794998,108.419998,105.790001,108.239998,108.239998,17266000
GOOG,2023-05-09,108.779999,110.595001,107.724998,107.940002,107.940002,24782400
GOOG,2023-05-10,108.550003,113.510002,108.480003,112.279999,112.279999,47533500
GOOG,2023-05-11,115.860001,118.440002,114.93,116.900002,116.900002,57115100
GOOG,2023-05-12,117.0,118.260002,116.550003,117.919998,117.919998,31272500
GOOG,2023-05-15,116.489998,118.794998,116.480003,116.959999,116.959999,22107900
GOOG,2023-05-16,116.830002,121.199997,116.830002,120.089996,120.089996,32370100
GOOG,2023-05-17,120.18,122.279999,119.459999,121.480003,121.480003,26659600
GOOG,2023-05-18,121.559998,123.900002,121.489998,123.519997,123.519997,27014500
GOOG,2023-05-19,124.199997,126.478996,122.720001,123.25,123.25,30251300
GOOG,2023-05-22,123.510002,127.050003,123.449997,125.870003,125.870003,29760200
GOOG,2023-05-23,124.93,125.419998,123.050003,123.290001,123.290001,24477900
GOOG,2023-05-24,121.879997,122.75,120.75,121.639999,121.639999,23087900
GOOG,2023-05-25,125.209999,125.980003,122.900002,124.349998,124.349998,33812700
GOOG,2023-05-26,124.065002,126.0,123.290001,125.43,125.43,25154700
GOOG,2023-05-30,126.290001,126.379997,122.889999,124.639999,124.639999,27230700
GOOG,2023-05-31,123.699997,124.900002,123.099998,123.370003,123.370003,41548800
GOOG,2023-06-01,123.5,125.040001,123.300003,124.370003,124.370003,25017700
GOOG,2023-06-02,124.489998,126.745003,124.349998,125.230003,125.230003,19362400
GOOG,2023-06-05,124.610001,127.989998,124.379997,126.629997,126.629997,22672500
GOOG,2023-06-06,126.599998,128.880005,125.970001,127.910004,127.910004,19450100
GOOG,2023-06-07,127.574997,129.550003,122.629997,122.940002,122.940002,34179300
GOOG,2023-06-08,122.584999,123.730003,122.010002,122.669998,122.669998,24815000
GOOG,2023-06-09,122.559998,124.285004,122.419998,122.870003,122.870003,20304500
GOOG,2023-06-12,123.394997,124.75,122.349998,124.349998,124.349998,22255700
GOOG,2023-06-13,125.650002,125.860001,123.845001,124.43,124.43,19287700
GOOG,2023-06-14,123.800003,124.790001,122.160004,124.379997,124.379997,24659600
GOOG,2023-06-15,123.879997,126.160004,123.139999,125.790001,125.790001,24517100
GOOG,2023-06-16,126.699997,126.699997,123.790001,124.059998,124.059998,56686800
GOOG,2023-06-20,123.535004,125.175003,122.830002,123.849998,123.849998,22698000
GOOG,2023-06-21,123.235001,123.410004,120.860001,121.260002,121.260002,22612000
GOOG,2023-06-22,120.660004,123.934998,119.599998,123.870003,123.870003,20781900
GOOG,2023-06-23,122.040001,123.440002,121.860001,123.019997,123.019997,29542900
GOOG,2023-06-26,121.466003,122.720001,118.989998,119.089996,119.089996,23185000
GOOG,2023-06-27,117.839996,119.894997,116.910004,119.010002,119.010002,27221700
GOOG,2023-06-28,117.959999,121.269997,117.599998,121.080002,121.080002,19753100
GOOG,2023-06-29,120.089996,120.910004,119.209999,120.010002,120.010002,18517500
GOOG,2023-06-30,121.099998,122.029999,120.879997,120.970001,120.970001,23865800
GOOG,2023-07-03,120.32,121.019997,119.705002,120.559998,120.559998,13888300
GOOG,2023-07-05,120.059998,123.370003,120.059998,122.629997,122.629997,17830300
GOOG,2023-07-06,120.639999,121.150002,119.25,120.93,120.93,17732500
GOOG,2023-07-07,120.889999,121.75,120.089996,120.139999,120.139999,20982400
GOOG,2023-07-10,119.07,119.07,116.639999,116.870003,116.870003,32960100
GOOG,2023-07-11,116.760002,118.224998,115.830002,117.709999,117.709999,18286600
GOOG,2023-07-12,119.300003,120.959999,119.0,119.620003,119.620003,22059600
GOOG,2023-07-13,121.540001,125.334999,121.059998,124.830002,124.830002,31535900
GOOG,2023-07-14,125.129997,127.089996,124.900002,125.699997,125.699997,20482800
GOOG,2023-07-17,126.059998,127.279999,124.5,125.059998,125.059998,20675300
GOOG,2023-07-18,124.904999,124.989998,123.300003,124.080002,124.080002,21071200
GOOG,2023-07-19,124.790001,125.470001,122.470001,122.779999,122.779999,22313800
GOOG,2023-07-20,122.120003,124.699997,118.684998,119.529999,119.529999,27541700
GOOG,2023-07-21,120.870003,121.300003,119.07,120.309998,120.309998,56498100
GOOG,2023-07-24,121.926003,123.349998,121.379997,121.879997,121.879997,22276100
GOOG,2023-07-25,121.879997,123.690002,121.529999,122.790001,122.790001,31820800
GOOG,2023-07-26,130.360001,131.369995,128.710007,129.660004,129.660004,46216900
GOOG,2023-07-27,131.800003,133.600006,129.179993,129.869995,129.869995,35931600
GOOG,2023-07-28,130.970001,134.070007,130.919998,133.009995,133.009995,26971000
GOOG,2023-07-31,133.009995,133.830002,132.130005,133.110001,133.110001,18381900
GOOG,2023-08-01,130.854996,132.919998,130.75,131.889999,131.889999,22154300
GOOG,2023-08-02,129.839996,130.419998,127.849998,128.639999,128.639999,22705800
GOOG,2023-08-03,128.369995,129.770004,127.775002,128.770004,128.770004,15018100
GOOG,2023-08-04,129.600006,131.929993,128.315002,128.539993,128.539993,20509500
GOOG,2023-08-07,129.509995,132.059998,129.429993,131.940002,131.940002,17621000
GOOG,2023-08-08,130.979996,131.940002,130.130005,131.839996,131.839996,16836000
GOOG,2023-08-09,132.190002,132.470001,129.505005,130.149994,130.149994,17745200
GOOG,2023-08-10,131.970001,132.647003,130.035004,130.210007,130.210007,17855700
GOOG,2023-08-11,129.201996,130.440002,128.75,130.169998,130.169998,15191500
GOOG,2023-08-14,129.850006,131.910004,129.589996,131.830002,131.830002,17526200
GOOG,2023-08-15,131.589996,131.990005,129.819,130.270004,130.270004,14769200
GOOG,2023-08-16,129.279999,130.897995,128.460007,129.110001,129.110001,17548400
GOOG,2023-08-17,130.449997,132.490997,129.850006,130.460007,130.460007,23665600
GOOG,2023-08-18,129.059998,129.830002,127.0,128.110001,128.110001,23619400
GOOG,2023-08-21,127.849998,129.259995,127.160004,128.929993,128.929993,21851100
GOOG,2023-08-22,129.130005,130.949997,128.925003,129.690002,129.690002,15569400
GOOG,2023-08-23,130.850006,134.070007,130.509995,133.210007,133.210007,26497000
GOOG,2023-08-24,134.727005,134.970001,130.300003,130.419998,130.419998,18680400
GOOG,2023-08-25,130.139999,131.399994,128.039993,130.690002,130.690002,20678100
GOOG,2023-08-28,132.080002,133.240005,130.850006,131.789993,131.789993,16715500
GOOG,2023-08-29,132.998001,137.294998,132.979996,135.490005,135.490005,30803300
GOOG,2023-08-30,135.570007,137.25,135.020996,136.929993,136.929993,21773400
GOOG,2023-08-31,137.050003,138.399994,136.820007,137.350006,137.350006,28147900
GOOG,2023-09-01,138.429993,138.580002,135.940002,136.800003,136.800003,16665700
GOOG,2023-09-05,136.440002,137.369995,135.559998,136.710007,136.710007,17730200
GOOG,2023-09-06,137.014999,137.479996,134.690002,135.369995,135.369995,15814300
GOOG,2023-09-07,134.600006,136.580002,133.960007,136.199997,136.199997,16976000
GOOG,2023-09-08,135.869995,137.514999,135.869995,137.199997,137.199997,17810700
GOOG,2023-09-11,137.380005,138.264008,136.550003,137.740005,137.740005,17180800
GOOG,2023-09-12,137.130005,137.639999,135.929993,136.070007,136.070007,15212900
GOOG,2023-09-13,135.899994,137.699997,134.929993,137.5,137.5,16394900
GOOG,2023-09-14,138.389999,139.550003,137.059998,138.990005,138.990005,19064600
GOOG,2023-09-15,138.800003,139.360001,137.179993,138.300003,138.300003,48947600
GOOG,2023-09-18,137.630005,139.929993,137.630005,138.960007,138.960007,16233600
GOOG,2023-09-19,138.25,139.175003,137.5,138.830002,138.830002,15479100
GOOG,2023-09-20,138.830002,138.839996,134.520004,134.589996,134.589996,21473500
GOOG,2023-09-21,132.389999,133.190002,131.089996,131.360001,131.360001,22042700
GOOG,2023-09-22,131.679993,133.009995,130.509995,131.25,131.25,17348700
GOOG,2023-09-25,130.770004,132.220001,130.029999,132.169998,132.169998,14650000
GOOG,2023-09-26,130.914001,131.404999,128.190002,129.449997,129.449997,20378800
GOOG,2023-09-27,129.440002,131.720001,129.380005,131.460007,131.460007,18764200
GOOG,2023-09-28,130.690002,134.179993,130.690002,133.130005,133.130005,18201400
GOOG,2023-09-29,134.080002,134.889999,131.320007,131.850006,131.850006,23224200
GOOG,2023-10-02,132.154999,135.360001,132.065002,135.169998,135.169998,19210400
GOOG,2023-10-03,134.929993,135.240005,132.815002,133.300003,133.300003,19628700
GOOG,2023-10-04,133.660004,136.570007,133.429993,136.270004,136.270004,22848000
GOOG,2023-10-05,136.130005,136.5,134.455002,135.990005,135.990005,15922900
GOOG,2023-10-06,134.940002,139.186005,134.940002,138.729996,138.729996,20819300
GOOG,2023-10-09,137.990005,139.970001,136.699997,139.5,139.5,16599100
GOOG,2023-10-10,139.509995,140.740005,138.429993,139.199997,139.199997,19554900
GOOG,2023-10-11,139.850006,142.220001,139.839996,141.699997,141.699997,20146300
GOOG,2023-10-12,142.160004,142.380005,139.449997,140.289993,140.289993,18173100
GOOG,2023-10-13,140.649994,141.339996,137.970001,138.580002,138.580002,19438700
GOOG,2023-10-16,139.729996,140.904999,139.320007,140.490005,140.490005,17345600
GOOG,2023-10-17,140.029999,141.25,138.529007,140.990005,140.990005,17424000
GOOG,2023-10-18,140.75,141.990005,138.705002,139.279999,139.279999,18304900
GOOG,2023-10-19,139.800003,141.005005,138.600006,138.979996,138.979996,21831200
GOOG,2023-10-20,138.589996,139.039993,136.244995,136.740005,136.740005,24953900
GOOG,2023-10-23,136.229996,139.020004,135.110001,137.899994,137.899994,20780700
GOOG,2023-10-24,139.160004,140.710007,138.75,140.119995,140.119995,26535200
GOOG,2023-10-25,129.770004,130.100006,126.089996,126.669998,126.669998,58796100
GOOG,2023-10-26,124.470001,125.459999,122.32,123.440002,123.440002,33907400
GOOG,2023-10-27,124.029999,124.440002,121.459999,123.400002,123.400002,37367700
GOOG,2023-10-30,124.459999,126.550003,123.879997,125.75,125.75,24165600
GOOG,2023-10-31,126.269997,126.559998,123.925003,125.300003,125.300003,21123400
GOOG,2023-11-01,125.339996,127.739998,124.925003,127.57,127.57,26536600
GOOG,2023-11-02,129.559998,130.089996,128.110001,128.580002,128.580002,24091700
GOOG,2023-11-03,129.089996,130.729996,129.009995,130.369995,130.369995,19517900
GOOG,2023-11-06,130.220001,131.559998,129.929993,131.449997,131.449997,15360400
GOOG,2023-11-07,131.979996,133.279999,131.139999,132.399994,132.399994,19223800
GOOG,2023-11-08,132.360001,133.539993,132.160004,133.259995,133.259995,15093600
GOOG,2023-11-09,133.360001,133.960007,131.509995,131.690002,131.690002,17976500
GOOG,2023-11-10,131.529999,134.270004,130.869995,134.059998,134.059998,20872900
GOOG,2023-11-13,133.360001,134.110001,132.770004,133.639999,133.639999,16409900
GOOG,2023-11-14,135.649994,137.240005,135.100006,135.429993,135.429993,22317300
GOOG,2023-11-15,136.639999,136.839996,135.330002,136.380005,136.380005,15840900
GOOG,2023-11-16,136.960007,138.880005,136.080002,138.699997,138.699997,17615100
GOOG,2023-11-17,137.820007,138.0,135.479996,136.940002,136.940002,25565300
GOOG,2023-11-20,135.5,138.425003,135.490005,137.919998,137.919998,19569400
GOOG,2023-11-21,137.940002,138.964996,137.705002,138.619995,138.619995,17648100
GOOG,2023-11-22,139.100006,141.100006,139.0,140.020004,140.020004,17306400
GOOG,2023-11-24,139.539993,139.677002,137.470001,138.220001,138.220001,8828600
GOOG,2023-11-27,137.570007,139.630005,137.539993,138.050003,138.050003,17886400
GOOG,2023-11-28,137.630005,138.660004,137.039993,138.619995,138.619995,17046900
GOOG,2023-11-29,138.985001,139.669998,136.294998,136.399994,136.399994,21014700
GOOG,2023-11-30,136.399994,136.960007,132.789993,133.919998,133.919998,29913500
GOOG,2023-12-01,133.320007,133.5,132.151993,133.320007,133.320007,24258400
GOOG,2023-12-04,131.294006,131.449997,129.399994,130.630005,130.630005,24117100
GOOG,2023-12-05,130.369995,133.539993,129.729996,132.389999,132.389999,19235100
GOOG,2023-12-06,132.899994,133.309998,131.309998,131.429993,131.429993,16360600
GOOG,2023-12-07,136.600006,140.0,136.229996,138.449997,138.449997,38419400
GOOG,2023-12-08,135.660004,137.990005,135.570007,136.639999,136.639999,22990900
GOOG,2023-12-11,133.820007,134.789993,132.889999,134.699997,134.699997,24502900
GOOG,2023-12-12,133.270004,134.539993,132.830002,133.639999,133.639999,26584000
GOOG,2023-12-13,134.544998,134.779999,132.949997,133.970001,133.970001,25414500
GOOG,2023-12-14,134.770004,135.035004,131.059998,133.199997,133.199997,29619100
GOOG,2023-12-15,132.919998,134.830002,132.630005,133.839996,133.839996,58569400
GOOG,2023-12-18,133.860001,138.380005,133.770004,137.190002,137.190002,25699800
GOOG,2023-12-19,138.0,138.770004,137.449997,138.100006,138.100006,20661000
GOOG,2023-12-20,140.330002,143.078003,139.410004,139.660004,139.660004,33507300
GOOG,2023-12-21,140.770004,142.029999,140.473007,141.800003,141.800003,18101500
GOOG,2023-12-22,142.130005,143.25,142.054993,142.720001,142.720001,18494700
GOOG,2023-12-26,142.979996,143.945007,142.5,142.820007,142.820007,11170100
GOOG,2023-12-27,142.830002,143.320007,141.050995,141.440002,141.440002,17288400
GOOG,2023-12-28,141.850006,142.270004,140.828003,141.279999,141.279999,12192500
GOOG,2023-12-29,140.679993,141.434998,139.899994,140.929993,140.929993,14872700
GOOG,2024-01-02,139.600006,140.615005,137.740005,139.559998,139.559998,20071900
GOOG,2024-01-03,138.600006,141.089996,138.429993,140.360001,140.360001,18974300
GOOG,2024-01-04,139.850006,140.634995,138.009995,138.039993,138.039993,18253300
GOOG,2024-01-05,138.352005,138.809998,136.850006,137.389999,137.389999,15433200
GOOG,2024-01-08,138.0,140.639999,137.880005,140.529999,140.529999,17645300
GOOG,2024-01-09,140.059998,142.800003,139.789993,142.559998,142.559998,19579700
GOOG,2024-01-10,142.520004,144.524994,142.460007,143.800003,143.800003,16641900
GOOG,2024-01-11,144.895004,146.660004,142.214996,143.669998,143.669998,17471100
GOOG,2024-01-12,144.339996,144.740005,143.360001,144.240005,144.240005,13995200
GOOG,2024-01-16,143.429993,145.839996,143.056,144.080002,144.080002,19198900
GOOG,2024-01-17,142.910004,143.410004,140.509995,142.889999,142.889999,17884500
GOOG,2024-01-18,143.440002,145.585007,143.350006,144.990005,144.990005,18876800
GOOG,2024-01-19,146.304993,148.039993,145.800003,147.970001,147.970001,27170900
GOOG,2024-01-22,148.710007,150.014999,147.580002,147.710007,147.710007,21829200
GOOG,2024-01-23,147.720001,148.860001,147.190002,148.679993,148.679993,14113600
GOOG,2024-01-24,150.289993,151.570007,149.839996,150.350006,150.350006,19245000
GOOG,2024-01-25,151.740005,154.759995,151.220001,153.639999,153.639999,21495100
GOOG,2024-01-26,152.869995,154.110001,152.800003,153.789993,153.789993,19444966
AAPL,2023-01-26,143.169998,144.25,141.899994,143.960007,143.159821,54105100
AAPL,2023-01-27,143.160004,147.229996,143.080002,145.929993,145.118835,70555800
AAPL,2023-01-30,144.960007,145.550003,142.850006,143.0,142.205154,64015300
AAPL,2023-01-31,142.699997,144.339996,142.279999,144.289993,143.487961,65874500
AAPL,2023-02-01,143.970001,146.610001,141.320007,145.429993,144.621628,77663600
AAPL,2023-02-02,148.899994,151.179993,148.169998,150.820007,149.981674,118339000
AAPL,2023-02-03,148.029999,157.380005,147.830002,154.5,153.64122,154357300
AAPL,2023-02-06,152.570007,153.100006,150.779999,151.729996,150.886612,69858300
AAPL,2023-02-07,150.639999,155.229996,150.639999,154.649994,153.790375,83322600
AAPL,2023-02-08,153.880005,154.580002,151.169998,151.919998,151.075562,64120100
AAPL,2023-02-09,153.779999,154.330002,150.419998,150.869995,150.031387,56007100
AAPL,2023-02-10,149.460007,151.339996,149.220001,151.009995,150.399887,57450700
AAPL,2023-02-13,150.949997,154.259995,150.919998,153.850006,153.228439,62199000
AAPL,2023-02-14,152.119995,153.770004,150.860001,153.199997,152.581055,61707600
AAPL,2023-02-15,153.110001,155.5,152.880005,155.330002,154.702438,65573800
AAPL,2023-02-16,153.509995,156.330002,153.350006,153.710007,153.089005,68167900
AAPL,2023-02-17,152.350006,153.0,150.850006,152.550003,151.933685,59144100
AAPL,2023-02-21,150.199997,151.300003,148.410004,148.479996,147.880127,58867200
AAPL,2023-02-22,148.869995,149.949997,147.160004,148.910004,148.308395,51011300
AAPL,2023-02-23,150.089996,150.339996,147.240005,149.399994,148.796417,48394200
AAPL,2023-02-24,147.110001,147.190002,145.720001,146.710007,146.117294,55469600
AAPL,2023-02-27,147.710007,149.169998,147.449997,147.919998,147.322372,44998500
AAPL,2023-02-28,147.050003,149.080002,146.830002,147.410004,146.814438,50547000
AAPL,2023-03-01,146.830002,147.229996,145.009995,145.309998,144.722931,55479000
AAPL,2023-03-02,144.380005,146.710007,143.899994,145.910004,145.320526,52238100
AAPL,2023-03-03,148.039993,151.110001,147.330002,151.029999,150.41983,70732300
AAPL,2023-03-06,153.789993,156.300003,153.460007,153.830002,153.208527,87558000
AAPL,2023-03-07,153.699997,154.029999,151.130005,151.600006,150.987518,56182000
AAPL,2023-03-08,152.809998,153.470001,151.830002,152.869995,152.252396,47204800
AAPL,2023-03-09,153.559998,154.539993,150.229996,150.589996,149.981598,53833600
AAPL,2023-03-10,150.210007,150.940002,147.610001,148.5,147.90004,68572400
AAPL,2023-03-13,147.809998,153.139999,147.699997,150.470001,149.862076,84457100
AAPL,2023-03-14,151.279999,153.399994,150.100006,152.589996,151.973526,73695900
AAPL,2023-03-15,151.190002,153.25,149.919998,152.990005,152.371918,77167900
AAPL,2023-03-16,152.160004,156.460007,151.639999,155.850006,155.220352,76161100
AAPL,2023-03-17,156.080002,156.740005,154.279999,155.0,154.373779,98944600
AAPL,2023-03-20,155.070007,157.820007,154.149994,157.399994,156.764084,73641400
AAPL,2023-03-21,157.320007,159.399994,156.539993,159.279999,158.636505,73938300
AAPL,2023-03-22,159.300003,162.139999,157.809998,157.830002,157.192368,75701800
AAPL,2023-03-23,158.830002,161.550003,157.679993,158.929993,158.287888,67622100
AAPL,2023-03-24,158.860001,160.339996,157.850006,160.25,159.60257,59196500
AAPL,2023-03-27,159.940002,160.770004,157.869995,158.279999,157.640533,52390300
AAPL,2023-03-28,157.970001,158.490005,155.979996,157.649994,157.013062,45992200
AAPL,2023-03-29,159.369995,161.050003,159.350006,160.770004,160.120468,51305700
AAPL,2023-03-30,161.529999,162.470001,161.270004,162.360001,161.704056,49501700
AAPL,2023-03-31,162.440002,165.0,161.910004,164.899994,164.233765,68749800
AAPL,2023-04-03,164.270004,166.289993,164.220001,166.169998,165.498657,56976200
AAPL,2023-04-04,166.600006,166.839996,165.110001,165.630005,164.960846,46278300
AAPL,2023-04-05,164.740005,165.050003,161.800003,163.759995,163.098389,51511700
AAPL,2023-04-06,162.429993,164.960007,162.0,164.660004,163.994766,45390100
AAPL,2023-04-10,161.419998,162.029999,160.080002,162.029999,161.375397,47716900
AAPL,2023-04-11,162.350006,162.360001,160.509995,160.800003,160.15036,47644200
AAPL,2023-04-12,161.220001,162.059998,159.779999,160.100006,159.453186,50133100
AAPL,2023-04-13,161.630005,165.800003,161.419998,165.559998,164.891113,68445600
AAPL,2023-04-14,164.589996,166.320007,163.820007,165.210007,164.542542,49386500
AAPL,2023-04-17,165.089996,165.389999,164.029999,165.229996,164.562454,41516200
AAPL,2023-04-18,166.100006,167.410004,165.649994,166.470001,165.797455,49923000
AAPL,2023-04-19,165.800003,168.160004,165.539993,167.630005,166.952774,47720200
AAPL,2023-04-20,166.089996,167.869995,165.559998,166.649994,165.9767,52456400
AAPL,2023-04-21,165.050003,166.449997,164.490005,165.020004,164.353317,58337300
AAPL,2023-04-24,165.0,165.600006,163.889999,165.330002,164.662064,41949600
AAPL,2023-04-25,165.190002,166.309998,163.729996,163.770004,163.108353,48714100
AAPL,2023-04-26,163.059998,165.279999,162.800003,163.759995,163.098389,45498800
AAPL,2023-04-27,165.190002,168.559998,165.190002,168.410004,167.72963,64902300
AAPL,2023-04-28,168.490005,169.850006,167.880005,169.679993,168.994476,55209200
AAPL,2023-05-01,169.279999,170.449997,168.639999,169.589996,168.904846,52472900
AAPL,2023-05-02,170.089996,170.350006,167.539993,168.539993,167.85907,48425700
AAPL,2023-05-03,169.5,170.919998,167.160004,167.449997,166.773468,65136000
AAPL,2023-05-04,164.889999,167.039993,164.309998,165.789993,165.120178,81235400
AAPL,2023-05-05,170.979996,174.300003,170.759995,173.570007,172.868774,113316400
AAPL,2023-05-08,172.479996,173.850006,172.110001,173.5,172.799042,55962800
AAPL,2023-05-09,173.050003,173.539993,171.600006,171.770004,171.076035,45326900
AAPL,2023-05-10,173.020004,174.029999,171.899994,173.559998,172.85881,53724500
AAPL,2023-05-11,173.850006,174.589996,172.169998,173.75,173.048019,49514700
AAPL,2023-05-12,173.619995,174.059998,171.0,172.570007,172.11055,45497800
